image_name,tags
train_7966,agriculture
train_7967,agriculture
train_7968,clear
train_7969,agriculture
train_7970,partly_cloudy
train_7971,cloudy
train_7972,agriculture
train_7973,cloudy
train_7974,clear
train_7975,clear
train_7976,agriculture
train_7977,haze
train_7978,clear
train_7979,partly_cloudy
train_7980,clear
train_7981,clear
train_7982,partly_cloudy
train_7983,agriculture
train_7984,agriculture
train_7985,agriculture
train_7986,artisinal_mine
train_7987,clear
train_7988,agriculture
train_7989,agriculture
train_7990,partly_cloudy
train_7991,cloudy
train_7992,clear
train_7993,partly_cloudy
train_7994,agriculture
train_7995,agriculture
train_7996,clear
train_7997,clear
train_7998,clear
train_7999,partly_cloudy
train_8000,clear
train_8001,clear
train_8002,agriculture
train_8003,clear
train_8004,agriculture
train_8005,agriculture
train_8006,clear
train_8007,agriculture
train_8008,agriculture
train_8009,cultivation
train_8010,agriculture
train_8011,agriculture
train_8012,clear
train_8013,cloudy
train_8014,agriculture
train_8015,clear
train_8016,habitation
train_8017,agriculture
train_8018,clear
train_8019,clear
train_8020,haze
train_8021,clear
train_8022,clear
train_8023,agriculture
train_8024,partly_cloudy
train_8025,clear
train_8026,clear
train_8027,agriculture
train_8028,agriculture
train_8029,clear
train_8030,clear
train_8031,clear
train_8032,clear
train_8033,partly_cloudy
train_8034,clear
train_8035,partly_cloudy
train_8036,agriculture
train_8037,clear
train_8038,clear
train_8039,agriculture
train_8040,agriculture
train_8041,clear
train_8042,clear
train_8043,clear
train_8044,clear
train_8045,agriculture
train_8046,partly_cloudy
train_8047,clear
train_8048,agriculture
train_8049,bare_ground
train_8050,clear
train_8051,agriculture
train_8052,clear
train_8053,agriculture
train_8054,clear
train_8055,clear
train_8056,clear
train_8057,agriculture
train_8058,clear
train_8059,agriculture
train_8060,clear
train_8061,partly_cloudy
train_8062,clear
train_8063,agriculture
train_8064,cloudy
train_8065,bare_ground
train_8066,clear
train_8067,clear
train_8068,partly_cloudy
train_8069,clear
train_8070,partly_cloudy
train_8071,agriculture
train_8072,clear
train_8073,agriculture
train_8074,agriculture
train_8075,haze
train_8076,agriculture
train_8077,clear
train_8078,clear
train_8079,clear
train_8080,clear
train_8081,agriculture
train_8082,agriculture
train_8083,agriculture
train_8084,clear
train_8085,partly_cloudy
train_8086,clear
train_8087,clear
train_8088,agriculture
train_8089,clear
train_8090,partly_cloudy
train_8091,agriculture
train_8092,agriculture
train_8093,agriculture
train_8094,agriculture
train_8095,clear
train_8096,clear
train_8097,clear
train_8098,clear
train_8099,clear
train_8100,cloudy
train_8101,cloudy
train_8102,clear
train_8103,clear
train_8104,cloudy
train_8105,clear
train_8106,haze
train_8107,partly_cloudy
train_8108,clear
train_8109,clear
train_8110,clear
train_8111,agriculture
train_8112,clear
train_8113,clear
train_8114,agriculture
train_8115,clear
train_8116,clear
train_8117,clear
train_8118,clear
train_8119,agriculture
train_8120,partly_cloudy
train_8121,clear
train_8122,clear
train_8123,agriculture
train_8124,clear
train_8125,clear
train_8126,clear
train_8127,haze
train_8128,agriculture
train_8129,agriculture
train_8130,agriculture
train_8131,agriculture
train_8132,agriculture
train_8133,clear
train_8134,agriculture
train_8135,partly_cloudy
train_8136,partly_cloudy
train_8137,cultivation
train_8138,clear
train_8139,partly_cloudy
train_8140,agriculture
train_8141,clear
train_8142,clear
train_8143,clear
train_8144,partly_cloudy
train_8145,agriculture
train_8146,clear
train_8147,clear
train_8148,clear
train_8149,agriculture
train_8150,agriculture
train_8151,clear
train_8152,clear
train_8153,clear
train_8154,clear
train_8155,clear
train_8156,agriculture
train_8157,clear
train_8158,cloudy
train_8159,clear
train_8160,partly_cloudy
train_8161,clear
train_8162,bare_ground
train_8163,clear
train_8164,partly_cloudy
train_8165,agriculture
train_8166,clear
train_8167,partly_cloudy
train_8168,agriculture
train_8169,clear
train_8170,clear
train_8171,partly_cloudy
train_8172,clear
train_8173,agriculture
train_8174,clear
train_8175,clear
train_8176,agriculture
train_8177,clear
train_8178,clear
train_8179,clear
train_8180,clear
train_8181,partly_cloudy
train_8182,clear
train_8183,haze
train_8184,haze
train_8185,clear
train_8186,clear
train_8187,partly_cloudy
train_8188,haze
train_8189,clear
train_8190,haze
train_8191,clear
train_8192,clear
train_8193,clear
train_8194,clear
train_8195,clear
train_8196,clear
train_8197,partly_cloudy
train_8198,cloudy
train_8199,cloudy
train_8200,blow_down
train_8201,partly_cloudy
train_8202,agriculture
train_8203,agriculture
train_8204,haze
train_8205,clear
train_8206,haze
train_8207,clear
train_8208,agriculture
train_8209,artisinal_mine
train_8210,agriculture
train_8211,haze
train_8212,clear
train_8213,clear
train_8214,haze
train_8215,agriculture
train_8216,clear
train_8217,clear
train_8218,clear
train_8219,agriculture
train_8220,cloudy
train_8221,agriculture
train_8222,clear
train_8223,agriculture
train_8224,clear
train_8225,clear
train_8226,agriculture
train_8227,partly_cloudy
train_8228,agriculture
train_8229,clear
train_8230,clear
train_8231,agriculture
train_8232,cloudy
train_8233,partly_cloudy
train_8234,agriculture
train_8235,clear
train_8236,agriculture
train_8237,agriculture
train_8238,agriculture
train_8239,cloudy
train_8240,clear
train_8241,haze
train_8242,haze
train_8243,clear
train_8244,clear
train_8245,cloudy
train_8246,agriculture
train_8247,clear
train_8248,agriculture
train_8249,haze
train_8250,clear
train_8251,clear
train_8252,partly_cloudy
train_8253,clear
train_8254,clear
train_8255,clear
train_8256,clear
train_8257,clear
train_8258,agriculture
train_8259,agriculture
train_8260,clear
train_8261,clear
train_8262,clear
train_8263,clear
train_8264,cloudy
train_8265,agriculture
train_8266,clear
train_8267,clear
train_8268,clear
train_8269,agriculture
train_8270,clear
train_8271,clear
train_8272,haze
train_8273,agriculture
train_8274,agriculture
train_8275,clear
train_8276,agriculture
train_8277,partly_cloudy
train_8278,agriculture
train_8279,clear
train_8280,clear
train_8281,agriculture
train_8282,clear
train_8283,artisinal_mine
train_8284,clear
train_8285,agriculture
train_8286,blow_down
train_8287,cloudy
train_8288,agriculture
train_8289,clear
train_8290,clear
train_8291,clear
train_8292,clear
train_8293,clear
train_8294,clear
train_8295,clear
train_8296,clear
train_8297,cloudy
train_8298,partly_cloudy
train_8299,clear
train_8300,clear
train_8301,clear
train_8302,cloudy
train_8303,clear
train_8304,clear
train_8305,clear
train_8306,clear
train_8307,agriculture
train_8308,agriculture
train_8309,agriculture
train_8310,agriculture
train_8311,cultivation
train_8312,partly_cloudy
train_8313,agriculture
train_8314,partly_cloudy
train_8315,clear
train_8316,agriculture
train_8317,clear
train_8318,clear
train_8319,cloudy
train_8320,cloudy
train_8321,clear
train_8322,haze
train_8323,agriculture
train_8324,clear
train_8325,agriculture
train_8326,agriculture
train_8327,clear
train_8328,clear
train_8329,agriculture
train_8330,agriculture
train_8331,agriculture
train_8332,clear
train_8333,agriculture
train_8334,clear
train_8335,agriculture
train_8336,partly_cloudy
train_8337,clear
train_8338,bare_ground
train_8339,partly_cloudy
train_8340,clear
train_8341,clear
train_8342,partly_cloudy
train_8343,clear
train_8344,clear
train_8345,clear
train_8346,agriculture
train_8347,agriculture
train_8348,clear
train_8349,bare_ground
train_8350,agriculture
train_8351,partly_cloudy
train_8352,clear
train_8353,agriculture
train_8354,clear
train_8355,agriculture
train_8356,clear
train_8357,clear
train_8358,blooming
train_8359,clear
train_8360,agriculture
train_8361,haze
train_8362,clear
train_8363,agriculture
train_8364,agriculture
train_8365,clear
train_8366,agriculture
train_8367,clear
train_8368,agriculture
train_8369,clear
train_8370,cloudy
train_8371,clear
train_8372,clear
train_8373,agriculture
train_8374,cloudy
train_8375,agriculture
train_8376,agriculture
train_8377,agriculture
train_8378,clear
train_8379,haze
train_8380,clear
train_8381,partly_cloudy
train_8382,clear
train_8383,clear
train_8384,cloudy
train_8385,agriculture
train_8386,agriculture
train_8387,agriculture
train_8388,agriculture
train_8389,clear
train_8390,agriculture
train_8391,clear
train_8392,agriculture
train_8393,clear
train_8394,agriculture
train_8395,agriculture
train_8396,partly_cloudy
train_8397,clear
train_8398,clear
train_8399,partly_cloudy
train_8400,clear
train_8401,agriculture
train_8402,clear
train_8403,clear
train_8404,clear
train_8405,clear
train_8406,agriculture
train_8407,agriculture
train_8408,clear
train_8409,clear
train_8410,partly_cloudy
train_8411,agriculture
train_8412,clear
train_8413,agriculture
train_8414,agriculture
train_8415,agriculture
train_8416,clear
train_8417,clear
train_8418,clear
train_8419,clear
train_8420,clear
train_8421,cloudy
train_8422,clear
train_8423,clear
train_8424,clear
train_8425,clear
train_8426,clear
train_8427,clear
train_8428,clear
train_8429,haze
train_8430,clear
train_8431,partly_cloudy
train_8432,clear
train_8433,agriculture
train_8434,clear
train_8435,partly_cloudy
train_8436,clear
train_8437,clear
train_8438,clear
train_8439,agriculture
train_8440,clear
train_8441,agriculture
train_8442,clear
train_8443,agriculture
train_8444,agriculture
train_8445,clear
train_8446,agriculture
train_8447,clear
train_8448,clear
train_8449,partly_cloudy
train_8450,clear
train_8451,agriculture
train_8452,clear
train_8453,agriculture
train_8454,partly_cloudy
train_8455,partly_cloudy
train_8456,agriculture
train_8457,haze
train_8458,cloudy
train_8459,clear
train_8460,clear
train_8461,clear
train_8462,clear
train_8463,clear
train_8464,clear
train_8465,clear
train_8466,clear
train_8467,clear
train_8468,clear
train_8469,agriculture
train_8470,cloudy
train_8471,clear
train_8472,clear
train_8473,partly_cloudy
train_8474,clear
train_8475,clear
train_8476,partly_cloudy
train_8477,partly_cloudy
train_8478,cloudy
train_8479,agriculture
train_8480,agriculture
train_8481,cloudy
train_8482,clear
train_8483,blooming
train_8484,clear
train_8485,agriculture
train_8486,agriculture
train_8487,agriculture
train_8488,partly_cloudy
train_8489,clear
train_8490,partly_cloudy
train_8491,agriculture
train_8492,agriculture
train_8493,clear
train_8494,agriculture
train_8495,clear
train_8496,clear
train_8497,partly_cloudy
train_8498,clear
train_8499,cloudy
train_8500,agriculture
train_8501,partly_cloudy
train_8502,clear
train_8503,clear
train_8504,agriculture
train_8505,agriculture
train_8506,clear
train_8507,agriculture
train_8508,clear
train_8509,clear
train_8510,bare_ground
train_8511,partly_cloudy
train_8512,agriculture
train_8513,agriculture
train_8514,haze
train_8515,agriculture
train_8516,partly_cloudy
train_8517,haze
train_8518,clear
train_8519,cloudy
train_8520,clear
train_8521,agriculture
train_8522,agriculture
train_8523,partly_cloudy
train_8524,agriculture
train_8525,agriculture
train_8526,agriculture
train_8527,clear
train_8528,agriculture
train_8529,blooming
train_8530,agriculture
train_8531,agriculture
train_8532,agriculture
train_8533,agriculture
train_8534,partly_cloudy
train_8535,agriculture
train_8536,agriculture
train_8537,clear
train_8538,agriculture
train_8539,agriculture
train_8540,agriculture
train_8541,clear
train_8542,clear
train_8543,bare_ground
train_8544,cloudy
train_8545,cloudy
train_8546,cloudy
train_8547,agriculture
train_8548,clear
train_8549,clear
train_8550,partly_cloudy
train_8551,partly_cloudy
train_8552,agriculture
train_8553,clear
train_8554,habitation
train_8555,clear
train_8556,agriculture
train_8557,agriculture
train_8558,clear
train_8559,clear
train_8560,partly_cloudy
train_8561,agriculture
train_8562,clear
train_8563,clear
train_8564,clear
train_8565,clear
train_8566,clear
train_8567,clear
train_8568,agriculture
train_8569,agriculture
train_8570,clear
train_8571,agriculture
train_8572,agriculture
train_8573,clear
train_8574,clear
train_8575,clear
train_8576,cloudy
train_8577,partly_cloudy
train_8578,clear
train_8579,clear
train_8580,clear
train_8581,agriculture
train_8582,cloudy
train_8583,agriculture
train_8584,clear
train_8585,bare_ground
train_8586,clear
train_8587,agriculture
train_8588,cloudy
train_8589,agriculture
train_8590,partly_cloudy
train_8591,clear
train_8592,clear
train_8593,clear
train_8594,clear
train_8595,bare_ground
train_8596,clear
train_8597,clear
train_8598,haze
train_8599,agriculture
train_8600,clear
train_8601,partly_cloudy
train_8602,clear
train_8603,clear
train_8604,clear
train_8605,agriculture
train_8606,partly_cloudy
train_8607,agriculture
train_8608,cloudy
train_8609,clear
train_8610,cloudy
train_8611,partly_cloudy
train_8612,clear
train_8613,habitation
train_8614,clear
train_8615,agriculture
train_8616,clear
train_8617,agriculture
train_8618,agriculture
train_8619,clear
train_8620,partly_cloudy
train_8621,agriculture
train_8622,clear
